,award,category,key,award_year,game_name,trend_value,clean_name
2397,,,2017_hansa teutonica,2017,Hansa Teutonica,88,hansa teutonica
2398,,,2019_hansa teutonica,2019,Hansa Teutonica,70,hansa teutonica
2399,,,2020_hansa teutonica,2020,Hansa Teutonica,123,hansa teutonica
2400,,,2021_hansa teutonica,2021,Hansa Teutonica,381,hansa teutonica
2401,,,2022_hansa teutonica,2022,Hansa Teutonica,406,hansa teutonica
2402,,,2023_hansa teutonica,2023,Hansa Teutonica,384,hansa teutonica
2403,,,2024_hansa teutonica,2024,Hansa Teutonica,478,hansa teutonica
2404,,,2025_hansa teutonica,2025,Hansa Teutonica,465,hansa teutonica
2405,,,2026_hansa teutonica,2026,Hansa Teutonica,178,hansa teutonica
2406,,,2004_shogun,2004,Shogun,172,shogun
2407,,,2006_shogun,2006,Shogun,193,shogun
2408,Golden Geek Award (Till 2019),General,2007_shogun,2007,Shogun,180,shogun
2409,,,2008_shogun,2008,Shogun,192,shogun
2410,,,2009_shogun,2009,Shogun,244,shogun
2411,,,2010_shogun,2010,Shogun,219,shogun
2412,,,2011_shogun,2011,Shogun,363,shogun
2413,,,2012_shogun,2012,Shogun,263,shogun
2414,,,2013_shogun,2013,Shogun,221,shogun
2415,,,2014_shogun,2014,Shogun,192,shogun
2416,,,2015_shogun,2015,Shogun,179,shogun
2417,,,2016_shogun,2016,Shogun,162,shogun
2418,,,2017_shogun,2017,Shogun,167,shogun
2419,,,2018_shogun,2018,Shogun,141,shogun
2420,,,2019_shogun,2019,Shogun,120,shogun
2421,,,2020_shogun,2020,Shogun,137,shogun
2422,,,2021_shogun,2021,Shogun,105,shogun
2423,,,2022_shogun,2022,Shogun,157,shogun
2424,,,2023_shogun,2023,Shogun,148,shogun
2425,,,2024_shogun,2024,Shogun,274,shogun
2426,,,2025_shogun,2025,Shogun,175,shogun
2427,,,2026_shogun,2026,Shogun,57,shogun
2428,,,2020_beyond the sun,2020,Beyond the Sun,102,beyond the sun
2429,Le Diamant d'Or,diamant d'or,2021_beyond the sun,2021,Beyond the Sun,514,beyond the sun
2430,,,2022_beyond the sun,2022,Beyond the Sun,473,beyond the sun
2431,,,2023_beyond the sun,2023,Beyond the Sun,375,beyond the sun
2432,,,2024_beyond the sun,2024,Beyond the Sun,299,beyond the sun
2433,,,2025_beyond the sun,2025,Beyond the Sun,183,beyond the sun
2434,,,2026_beyond the sun,2026,Beyond the Sun,95,beyond the sun
2435,,,2012_crystal palace,2012,Crystal Palace,57,crystal palace
2436,,,2016_crystal palace,2016,Crystal Palace,141,crystal palace
2437,,,2017_crystal palace,2017,Crystal Palace,73,crystal palace
2438,,,2018_crystal palace,2018,Crystal Palace,165,crystal palace
2439,,,2019_crystal palace,2019,Crystal Palace,511,crystal palace
2440,Le Diamant d'Or,diamant d'or,2020_crystal palace,2020,Crystal Palace,675,crystal palace
2441,,,2021_crystal palace,2021,Crystal Palace,496,crystal palace
2442,,,2022_crystal palace,2022,Crystal Palace,481,crystal palace
2443,,,2023_crystal palace,2023,Crystal Palace,454,crystal palace
2444,,,2024_crystal palace,2024,Crystal Palace,195,crystal palace
2445,,,2025_crystal palace,2025,Crystal Palace,553,crystal palace
2446,,,2026_crystal palace,2026,Crystal Palace,266,crystal palace
2447,,,2018_underwater cities,2018,Underwater Cities,211,underwater cities
2448,Le Diamant d'Or,diamant d'or,2019_underwater cities,2019,Underwater Cities,700,underwater cities
2449,,,2020_underwater cities,2020,Underwater Cities,619,underwater cities
2450,,,2021_underwater cities,2021,Underwater Cities,359,underwater cities
2451,,,2022_underwater cities,2022,Underwater Cities,372,underwater cities
2452,,,2023_underwater cities,2023,Underwater Cities,344,underwater cities
2453,,,2024_underwater cities,2024,Underwater Cities,309,underwater cities
2454,,,2025_underwater cities,2025,Underwater Cities,379,underwater cities
2455,,,2026_underwater cities,2026,Underwater Cities,166,underwater cities
2456,,,2017_project gaia,2017,Project Gaia,274,project gaia
2457,Le Diamant d'Or,diamant d'or,2018_project gaia,2018,Project Gaia,673,project gaia
2458,,,2019_project gaia,2019,Project Gaia,542,project gaia
2459,,,2020_project gaia,2020,Project Gaia,476,project gaia
2460,,,2021_project gaia,2021,Project Gaia,445,project gaia
2461,,,2022_project gaia,2022,Project Gaia,500,project gaia
2462,,,2023_project gaia,2023,Project Gaia,382,project gaia
2463,,,2024_project gaia,2024,Project Gaia,450,project gaia
2464,,,2025_project gaia,2025,Project Gaia,477,project gaia
2465,,,2026_project gaia,2026,Project Gaia,183,project gaia
2466,,,2007_coffee traders,2007,Coffee Traders,100,coffee traders
2467,,,2019_coffee traders,2019,Coffee Traders,14,coffee traders
2468,,,2021_coffee traders,2021,Coffee Traders,79,coffee traders
2469,Le Diamant d'Or,diamant d'argent,2022_coffee traders,2022,Coffee Traders,26,coffee traders
2470,,,2023_coffee traders,2023,Coffee Traders,10,coffee traders
2471,,,2024_coffee traders,2024,Coffee Traders,15,coffee traders
2472,,,2026_coffee traders,2026,Coffee Traders,2,coffee traders
2473,,,2005_25 words or less,2005,25 Words or Less,96,25 words or less
2474,,,2018_25 words or less,2018,25 Words or Less,8,25 words or less
2475,,,2019_25 words or less,2019,25 Words or Less,128,25 words or less
2476,,,2020_25 words or less,2020,25 Words or Less,335,25 words or less
2477,,,2021_25 words or less,2021,25 Words or Less,438,25 words or less
2478,,,2022_25 words or less,2022,25 Words or Less,303,25 words or less
2479,,,2023_25 words or less,2023,25 Words or Less,145,25 words or less
2480,,,2024_25 words or less,2024,25 Words or Less,117,25 words or less
2481,,,2025_25 words or less,2025,25 Words or Less,105,25 words or less
2482,,,2026_25 words or less,2026,25 Words or Less,63,25 words or less
2483,,,2010_sharp shooters,2010,Sharp Shooters,100,sharp shooters
2484,,,2014_sharp shooters,2014,Sharp Shooters,40,sharp shooters
2485,,,2017_sharp shooters,2017,Sharp Shooters,31,sharp shooters
2486,,,2025_sharp shooters,2025,Sharp Shooters,45,sharp shooters
2487,,,2026_sharp shooters,2026,Sharp Shooters,3,sharp shooters
2488,,,2006_myst,2006,Myst,100,myst
2489,,,2010_myst,2010,Myst,30,myst
2490,,,2015_myst,2015,Myst,9,myst
2491,,,2016_myst,2016,Myst,12,myst
2492,,,2018_myst,2018,Myst,7,myst
2493,,,2019_myst,2019,Myst,7,myst
2494,,,2023_myst,2023,Myst,10,myst
2495,,,2024_myst,2024,Myst,9,myst
2496,,,2025_myst,2025,Myst,35,myst
2497,,,2026_myst,2026,Myst,8,myst
2498,,,2005_torres,2005,Torres,441,torres
2499,,,2006_torres,2006,Torres,515,torres
2500,,,2007_torres,2007,Torres,391,torres
2501,,,2008_torres,2008,Torres,526,torres
2502,,,2009_torres,2009,Torres,494,torres
2503,,,2010_torres,2010,Torres,490,torres
2504,,,2011_torres,2011,Torres,514,torres
2505,,,2012_torres,2012,Torres,451,torres
2506,,,2013_torres,2013,Torres,392,torres
2507,,,2014_torres,2014,Torres,385,torres
2508,,,2015_torres,2015,Torres,317,torres
2509,,,2016_torres,2016,Torres,323,torres
2510,,,2017_torres,2017,Torres,319,torres
2511,,,2018_torres,2018,Torres,306,torres
2512,,,2019_torres,2019,Torres,311,torres
2513,,,2020_torres,2020,Torres,413,torres
2514,,,2021_torres,2021,Torres,379,torres
2515,,,2022_torres,2022,Torres,411,torres
2516,,,2023_torres,2023,Torres,377,torres
2517,,,2024_torres,2024,Torres,382,torres
2518,,,2025_torres,2025,Torres,377,torres
2519,,,2026_torres,2026,Torres,169,torres
2520,,,2010_fossil,2010,Fossil,126,fossil
2521,,,2011_fossil,2011,Fossil,131,fossil
2522,,,2012_fossil,2012,Fossil,135,fossil
2523,,,2013_fossil,2013,Fossil,79,fossil
2524,,,2014_fossil,2014,Fossil,146,fossil
2525,,,2015_fossil,2015,Fossil,165,fossil
2526,,,2016_fossil,2016,Fossil,100,fossil
2527,,,2017_fossil,2017,Fossil,175,fossil
2528,,,2018_fossil,2018,Fossil,214,fossil
2529,,,2019_fossil,2019,Fossil,204,fossil
2530,,,2020_fossil,2020,Fossil,224,fossil
2531,,,2021_fossil,2021,Fossil,204,fossil
2532,,,2022_fossil,2022,Fossil,165,fossil
2533,,,2023_fossil,2023,Fossil,185,fossil
2534,,,2024_fossil,2024,Fossil,179,fossil
2535,,,2025_fossil,2025,Fossil,170,fossil
2536,,,2026_fossil,2026,Fossil,269,fossil
2537,,,2004_quoridor,2004,Quoridor,74,quoridor
2538,,,2005_quoridor,2005,Quoridor,160,quoridor
2539,,,2006_quoridor,2006,Quoridor,118,quoridor
2540,,,2007_quoridor,2007,Quoridor,67,quoridor
2541,,,2008_quoridor,2008,Quoridor,112,quoridor
2542,,,2009_quoridor,2009,Quoridor,181,quoridor
2543,,,2010_quoridor,2010,Quoridor,174,quoridor
2544,,,2011_quoridor,2011,Quoridor,191,quoridor
2545,,,2012_quoridor,2012,Quoridor,187,quoridor
2546,,,2013_quoridor,2013,Quoridor,193,quoridor
2547,,,2014_quoridor,2014,Quoridor,191,quoridor
2548,,,2015_quoridor,2015,Quoridor,211,quoridor
2549,,,2016_quoridor,2016,Quoridor,211,quoridor
2550,,,2017_quoridor,2017,Quoridor,196,quoridor
2551,,,2018_quoridor,2018,Quoridor,200,quoridor
2552,,,2019_quoridor,2019,Quoridor,189,quoridor
2553,,,2020_quoridor,2020,Quoridor,221,quoridor
2554,,,2021_quoridor,2021,Quoridor,290,quoridor
2555,,,2022_quoridor,2022,Quoridor,423,quoridor
2556,,,2023_quoridor,2023,Quoridor,411,quoridor
2557,,,2024_quoridor,2024,Quoridor,428,quoridor
2558,,,2025_quoridor,2025,Quoridor,415,quoridor
2559,,,2026_quoridor,2026,Quoridor,140,quoridor
2560,,,2008_small world,2008,Small World,19,small world
2561,,,2009_small world,2009,Small World,363,small world
2562,Games magazine,General,2010_small world,2010,Small World,514,small world
2563,,,2011_small world,2011,Small World,444,small world
2564,,,2012_small world,2012,Small World,544,small world
2565,,,2013_small world,2013,Small World,502,small world
2566,,,2014_small world,2014,Small World,460,small world
2567,,,2015_small world,2015,Small World,475,small world
2568,,,2016_small world,2016,Small World,371,small world
2569,,,2017_small world,2017,Small World,310,small world
2570,,,2018_small world,2018,Small World,276,small world
2571,,,2019_small world,2019,Small World,236,small world
2572,,,2020_small world,2020,Small World,311,small world
2573,,,2021_small world,2021,Small World,227,small world
2574,,,2022_small world,2022,Small World,225,small world
2575,,,2023_small world,2023,Small World,227,small world
2576,,,2024_small world,2024,Small World,225,small world
2577,,,2025_small world,2025,Small World,226,small world
2578,,,2026_small world,2026,Small World,133,small world
2579,,,2008_tzaar,2008,Tzaar,100,tzaar
2580,Games magazine,General,2009_tzaar,2009,Tzaar,91,tzaar
2581,,,2011_tzaar,2011,Tzaar,71,tzaar
2582,,,2012_tzaar,2012,Tzaar,29,tzaar
2583,,,2013_tzaar,2013,Tzaar,22,tzaar
2584,,,2014_tzaar,2014,Tzaar,18,tzaar
2585,,,2015_tzaar,2015,Tzaar,32,tzaar
2586,,,2016_tzaar,2016,Tzaar,18,tzaar
2587,,,2017_tzaar,2017,Tzaar,56,tzaar
2588,,,2018_tzaar,2018,Tzaar,72,tzaar
2589,,,2019_tzaar,2019,Tzaar,14,tzaar
2590,,,2020_tzaar,2020,Tzaar,60,tzaar
2591,,,2022_tzaar,2022,Tzaar,25,tzaar
2592,,,2023_tzaar,2023,Tzaar,73,tzaar
2593,,,2025_tzaar,2025,Tzaar,32,tzaar
2594,,,2026_tzaar,2026,Tzaar,46,tzaar
2595,,,2006_pillars of the earth,2006,Pillars of the Earth,13,pillars of the earth
2596,,,2007_pillars of the earth,2007,Pillars of the Earth,25,pillars of the earth
2597,Games magazine,General,2008_pillars of the earth,2008,Pillars of the Earth,76,pillars of the earth
2598,,,2009_pillars of the earth,2009,Pillars of the Earth,37,pillars of the earth
2599,,,2010_pillars of the earth,2010,Pillars of the Earth,336,pillars of the earth
2600,,,2011_pillars of the earth,2011,Pillars of the Earth,217,pillars of the earth
2601,,,2012_pillars of the earth,2012,Pillars of the Earth,126,pillars of the earth
2602,,,2013_pillars of the earth,2013,Pillars of the Earth,111,pillars of the earth
2603,,,2014_pillars of the earth,2014,Pillars of the Earth,77,pillars of the earth
2604,,,2015_pillars of the earth,2015,Pillars of the Earth,69,pillars of the earth
2605,,,2016_pillars of the earth,2016,Pillars of the Earth,52,pillars of the earth
2606,,,2017_pillars of the earth,2017,Pillars of the Earth,66,pillars of the earth
2607,,,2018_pillars of the earth,2018,Pillars of the Earth,82,pillars of the earth
2608,,,2019_pillars of the earth,2019,Pillars of the Earth,49,pillars of the earth
2609,,,2020_pillars of the earth,2020,Pillars of the Earth,54,pillars of the earth
2610,,,2021_pillars of the earth,2021,Pillars of the Earth,50,pillars of the earth
2611,,,2022_pillars of the earth,2022,Pillars of the Earth,38,pillars of the earth
2612,,,2023_pillars of the earth,2023,Pillars of the Earth,39,pillars of the earth
2613,,,2024_pillars of the earth,2024,Pillars of the Earth,36,pillars of the earth
2614,,,2025_pillars of the earth,2025,Pillars of the Earth,39,pillars of the earth
2615,,,2026_pillars of the earth,2026,Pillars of the Earth,15,pillars of the earth
2616,Games magazine,General,2007_vegas showdown,2007,Vegas Showdown,100,vegas showdown
2617,,,2013_vegas showdown,2013,Vegas Showdown,28,vegas showdown
2618,,,2023_vegas showdown,2023,Vegas Showdown,100,vegas showdown
2619,,,2024_vegas showdown,2024,Vegas Showdown,99,vegas showdown
2620,,,2026_vegas showdown,2026,Vegas Showdown,2,vegas showdown
2621,,,2004_australia,2004,Australia,518,australia
2622,,,2005_australia,2005,Australia,485,australia
2623,Games magazine,General,2006_australia,2006,Australia,477,australia
2624,,,2007_australia,2007,Australia,397,australia
2625,,,2008_australia,2008,Australia,398,australia
2626,,,2009_australia,2009,Australia,449,australia
2627,,,2010_australia,2010,Australia,399,australia
2628,,,2011_australia,2011,Australia,397,australia
2629,,,2012_australia,2012,Australia,351,australia
2630,,,2013_australia,2013,Australia,513,australia
2631,,,2014_australia,2014,Australia,523,australia
2632,,,2015_australia,2015,Australia,459,australia
2633,,,2016_australia,2016,Australia,419,australia
2634,,,2017_australia,2017,Australia,412,australia
2635,,,2018_australia,2018,Australia,406,australia
2636,,,2019_australia,2019,Australia,422,australia
2637,,,2020_australia,2020,Australia,456,australia
2638,,,2021_australia,2021,Australia,405,australia
2639,,,2022_australia,2022,Australia,380,australia
2640,,,2023_australia,2023,Australia,399,australia
2641,,,2024_australia,2024,Australia,399,australia
2642,,,2025_australia,2025,Australia,433,australia
2643,,,2026_australia,2026,Australia,207,australia
2644,,,2011_buyword,2011,BuyWord,100,buyword
2645,,,2006_new england,2006,New England,100,new england
2646,,,2007_new england,2007,New England,164,new england
2647,,,2008_new england,2008,New England,363,new england
2648,,,2009_new england,2009,New England,176,new england
2649,,,2010_new england,2010,New England,275,new england
2650,,,2011_new england,2011,New England,297,new england
2651,,,2012_new england,2012,New England,275,new england
2652,,,2013_new england,2013,New England,224,new england
2653,,,2014_new england,2014,New England,170,new england
2654,,,2015_new england,2015,New England,214,new england
2655,,,2016_new england,2016,New England,173,new england
2656,,,2017_new england,2017,New England,170,new england
2657,,,2018_new england,2018,New England,160,new england
2658,,,2019_new england,2019,New England,165,new england
2659,,,2020_new england,2020,New England,136,new england
2660,,,2021_new england,2021,New England,151,new england
2661,,,2022_new england,2022,New England,155,new england
2662,,,2023_new england,2023,New England,157,new england
2663,,,2024_new england,2024,New England,132,new england
2664,,,2025_new england,2025,New England,160,new england
2665,,,2026_new england,2026,New England,125,new england
2666,,,2004_dvonn,2004,DVONN,100,dvonn
2667,,,2007_dvonn,2007,DVONN,36,dvonn
2668,,,2008_dvonn,2008,DVONN,20,dvonn
2669,,,2010_dvonn,2010,DVONN,11,dvonn
2670,,,2011_dvonn,2011,DVONN,8,dvonn
2671,,,2012_dvonn,2012,DVONN,15,dvonn
2672,,,2014_dvonn,2014,DVONN,6,dvonn
2673,,,2016_dvonn,2016,DVONN,6,dvonn
2674,,,2017_dvonn,2017,DVONN,4,dvonn
2675,,,2018_dvonn,2018,DVONN,11,dvonn
2676,,,2019_dvonn,2019,DVONN,4,dvonn
2677,,,2022_dvonn,2022,DVONN,4,dvonn
2678,,,2023_dvonn,2023,DVONN,9,dvonn
2679,,,2024_dvonn,2024,DVONN,9,dvonn
2680,,,2026_dvonn,2026,DVONN,1,dvonn
2681,,,2004_evo,2004,Evo,39,evo
2682,,,2007_evo,2007,Evo,14,evo
2683,,,2008_evo,2008,Evo,17,evo
2684,,,2009_evo,2009,Evo,31,evo
2685,,,2010_evo,2010,Evo,53,evo
2686,,,2011_evo,2011,Evo,100,evo
2687,,,2012_evo,2012,Evo,223,evo
2688,,,2013_evo,2013,Evo,287,evo
2689,,,2014_evo,2014,Evo,330,evo
2690,,,2015_evo,2015,Evo,374,evo
2691,,,2016_evo,2016,Evo,406,evo
2692,,,2017_evo,2017,Evo,405,evo
2693,,,2018_evo,2018,Evo,553,evo
2694,,,2019_evo,2019,Evo,330,evo
2695,,,2020_evo,2020,Evo,238,evo
2696,,,2021_evo,2021,Evo,198,evo
2697,,,2022_evo,2022,Evo,148,evo
2698,,,2023_evo,2023,Evo,152,evo
2699,,,2024_evo,2024,Evo,159,evo
2700,,,2025_evo,2025,Evo,164,evo
2701,,,2026_evo,2026,Evo,70,evo
2702,,,2004_point salad,2004,Point Salad,100,point salad
2703,Diamond Climber Awards,Best Light Game,2019_point salad,2019,Point Salad,21,point salad
2704,,,2020_point salad,2020,Point Salad,40,point salad
2705,,,2021_point salad,2021,Point Salad,3,point salad
2706,,,2022_point salad,2022,Point Salad,19,point salad
2707,,,2023_point salad,2023,Point Salad,20,point salad
2708,,,2024_point salad,2024,Point Salad,10,point salad
2709,,,2025_point salad,2025,Point Salad,18,point salad
2710,,,2026_point salad,2026,Point Salad,14,point salad
2711,Diamond Climber Awards,Best Euro Game,2019_paladins of the west kingdom,2019,Paladins of the West Kingdom,91,paladins of the west kingdom
2712,,,2020_paladins of the west kingdom,2020,Paladins of the West Kingdom,216,paladins of the west kingdom
2713,,,2022_paladins of the west kingdom,2022,Paladins of the West Kingdom,64,paladins of the west kingdom
2714,,,2024_paladins of the west kingdom,2024,Paladins of the West Kingdom,63,paladins of the west kingdom
2715,,,2025_paladins of the west kingdom,2025,Paladins of the West Kingdom,100,paladins of the west kingdom
2716,,,2026_paladins of the west kingdom,2026,Paladins of the West Kingdom,9,paladins of the west kingdom
2717,,,2007_reef,2007,Reef,100,reef
2718,,,2008_reef,2008,Reef,61,reef
2719,,,2009_reef,2009,Reef,176,reef
2720,,,2010_reef,2010,Reef,175,reef
2721,,,2011_reef,2011,Reef,296,reef
2722,,,2012_reef,2012,Reef,173,reef
2723,,,2013_reef,2013,Reef,236,reef
2724,,,2014_reef,2014,Reef,256,reef
2725,,,2015_reef,2015,Reef,191,reef
2726,,,2016_reef,2016,Reef,173,reef
2727,,,2017_reef,2017,Reef,151,reef
2728,Diamond Climber Awards,Best Gateway Game,2018_reef,2018,Reef,541,reef
2729,,,2019_reef,2019,Reef,486,reef
2730,,,2020_reef,2020,Reef,453,reef
2731,,,2021_reef,2021,Reef,408,reef
2732,,,2022_reef,2022,Reef,394,reef
2733,,,2023_reef,2023,Reef,404,reef
2734,,,2024_reef,2024,Reef,510,reef
2735,,,2025_reef,2025,Reef,385,reef
2736,,,2026_reef,2026,Reef,189,reef
2737,Diamond Climber Awards,Best Thematic Game,2018_who goes there,2018,Who Goes There?,100,who goes there
2738,,,2005_coimbra,2005,Coimbra,100,coimbra
2739,,,2010_coimbra,2010,Coimbra,13,coimbra
2740,,,2011_coimbra,2011,Coimbra,8,coimbra
2741,,,2012_coimbra,2012,Coimbra,7,coimbra
2742,,,2013_coimbra,2013,Coimbra,5,coimbra
2743,,,2014_coimbra,2014,Coimbra,11,coimbra
2744,,,2015_coimbra,2015,Coimbra,33,coimbra
2745,,,2016_coimbra,2016,Coimbra,11,coimbra
2746,,,2017_coimbra,2017,Coimbra,5,coimbra
2747,Diamond Climber Awards,Best Euro Game,2018_coimbra,2018,Coimbra,147,coimbra
2748,,,2019_coimbra,2019,Coimbra,132,coimbra
2749,,,2020_coimbra,2020,Coimbra,141,coimbra
2750,,,2021_coimbra,2021,Coimbra,90,coimbra
2751,,,2022_coimbra,2022,Coimbra,83,coimbra
2752,,,2023_coimbra,2023,Coimbra,82,coimbra
2753,,,2024_coimbra,2024,Coimbra,78,coimbra
2754,,,2025_coimbra,2025,Coimbra,64,coimbra
2755,,,2026_coimbra,2026,Coimbra,26,coimbra
2756,,,2017_kids on bikes,2017,Kids on Bikes,100,kids on bikes
2757,,,2024_kids on bikes,2024,Kids on Bikes,76,kids on bikes
2758,,,2026_kids on bikes,2026,Kids on Bikes,10,kids on bikes
2759,Diamond Climber Awards,Best Family Game,2018_drop it,2018,Drop It,31,drop it
